dataset,model,desc_framework,query_idx,golden_answer_norm,majority_vanilla,majority_first,majority_rand,majority_weighted
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,17,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,18,0,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,19,2,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,20,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,21,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,22,0,0,0,0,0
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,23,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,24,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,25,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,26,2,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,27,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,28,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,29,2,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,30,1,0,0,0,0
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,31,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,32,1,0,0,0,0
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,33,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,34,1,0,0,0,0
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,35,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,36,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,37,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,38,2,0,0,0,0
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,39,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,40,1,0,0,0,0
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,41,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,42,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,43,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,44,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,45,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,46,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,47,0,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,48,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,49,2,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,50,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,51,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,52,1,0,0,0,0
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,53,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,54,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,55,2,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,56,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,57,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,58,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,59,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,60,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,61,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,62,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,63,2,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,64,1,0,0,0,0
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,65,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,66,1,0,0,0,0
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,67,1,0,0,0,0
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,68,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,69,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,70,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,71,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,72,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,73,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,74,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,75,0,0,0,0,0
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,76,0,0,0,0,0
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,77,0,0,0,0,0
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,78,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,79,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,80,0,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,81,0,0,0,0,0
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,82,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,83,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,84,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,85,1,0,0,0,0
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,86,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,87,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,88,2,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,89,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,90,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,91,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,92,2,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,93,0,0,0,0,0
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,94,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,95,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,96,1,2,2,2,2
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,97,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,98,1,1,1,1,1
SocialSupport,gemma-3-12b-it,Social Cognitive Theory,99,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,0,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,1,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,2,0,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,3,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,4,2,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,5,2,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,6,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,7,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,8,0,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,9,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,10,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,11,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,12,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,13,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,14,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,15,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,16,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,17,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,18,0,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,19,2,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,20,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,21,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,22,0,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,23,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,24,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,25,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,26,2,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,27,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,28,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,29,2,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,30,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,31,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,32,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,33,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,34,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,35,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,36,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,37,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,38,2,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,39,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,40,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,41,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,42,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,43,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,44,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,45,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,46,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,47,0,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,48,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,49,2,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,50,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,51,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,52,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,53,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,54,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,55,2,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,56,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,57,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,58,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,59,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,60,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,61,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,62,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,63,2,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,64,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,65,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,66,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,67,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,68,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,69,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,70,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,71,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,72,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,73,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,74,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,75,0,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,76,0,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,77,0,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,78,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,79,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,80,0,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,81,0,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,82,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,83,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,84,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,85,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,86,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,87,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,88,2,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,89,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,90,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,91,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,92,2,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,93,0,0,0,0,0
SocialSupport,gemma-3-12b-it,User Design Persona,94,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,95,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User Design Persona,96,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,97,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,98,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User Design Persona,99,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,0,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,1,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,2,0,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,3,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,4,2,2,2,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,5,2,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,6,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,7,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,8,0,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,9,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,10,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,11,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,12,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,13,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,14,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,15,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,16,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,17,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,18,0,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,19,2,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,20,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,21,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,22,0,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,23,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,24,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,25,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,26,2,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,27,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,28,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,29,2,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,30,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,31,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,32,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,33,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,34,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,35,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,36,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,37,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,38,2,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,39,1,2,2,1,2
SocialSupport,gemma-3-12b-it,User-Centered Design,40,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,41,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,42,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,43,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,44,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,45,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,46,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,47,0,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,48,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,49,2,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,50,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,51,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,52,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,53,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,54,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,55,2,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,56,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,57,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,58,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,59,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,60,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,61,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,62,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,63,2,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,64,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,65,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,66,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,67,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,68,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,69,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,70,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,71,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,72,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,73,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,74,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,75,0,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,76,0,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,77,0,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,78,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,79,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,80,0,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,81,0,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,82,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,83,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,84,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,85,1,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,86,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,87,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,88,2,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,89,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,90,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,91,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,92,2,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,93,0,0,0,0,0
SocialSupport,gemma-3-12b-it,User-Centered Design,94,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,95,1,2,2,2,2
SocialSupport,gemma-3-12b-it,User-Centered Design,96,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,97,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,98,1,1,1,1,1
SocialSupport,gemma-3-12b-it,User-Centered Design,99,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,0,1,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,1,1,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,2,0,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,3,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,4,2,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,5,2,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,6,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,7,1,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,8,0,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,9,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,10,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,11,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,12,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,13,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,14,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,15,1,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,16,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,17,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,18,0,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,19,2,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,20,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,21,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,22,0,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,23,1,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,24,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,25,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,26,2,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,27,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,28,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,29,2,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,30,1,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,31,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,32,1,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,33,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,34,1,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,35,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,36,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,37,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,38,2,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,39,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,40,1,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,41,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,42,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,43,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,44,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,45,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,46,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,47,0,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,48,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,49,2,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,50,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,51,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,52,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,53,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,54,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,55,2,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,56,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,57,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,58,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,59,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,60,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,61,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,62,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,63,2,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,64,1,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,65,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,66,1,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,67,1,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,68,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,69,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,70,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,71,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,72,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,73,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,74,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,75,0,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,76,0,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,77,0,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,78,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,79,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,80,0,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,81,0,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,82,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,83,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,84,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,85,1,0,0,0,0
SocialSupport,gemma-3-12b-it,no-description,86,1,2,2,2,2
SocialSupport,gemma-3-12b-it,no-description,87,1,1,1,1,1
SocialSupport,gemma-3-12b-it,no-description,88,2,2,2,2,2
